 1.7020001411437988	2.478	4.242
 1.866999864578247	2.408	4.277
 1.8239998817443848	2.545	4.370
 1.7780001163482666	2.674	4.451
 1.808000087738037	2.606	4.461
 1.8999998569488525	2.739	4.637
 1.9539999961853027	3.136	5.119
 1.9080002307891846	4.361	6.282
 1.9199998378753662	4.436	6.350
 1.8420000076293945	4.566	6.408
 1.934999942779541	4.501	6.436
 1.9110000133514404	4.632	6.542
 1.9670000076293945	4.703	6.666
 1.9490001201629639	4.774	6.719
 2.0460000038146973	5.298	7.296
 2.1410000324249268	5.365	7.572
 2.1429998874664307	5.555	7.699
 2.059999942779541	5.817	7.879
 2.0339999198913574	5.890	7.926
 1.8589999675750732	6.538	8.393
 2.125999927520752	6.399	8.523
 2.0820000171661377	6.465	8.548
 1.9739999771118164	6.669	8.643
 2.1059999465942383	6.606	8.712
 2.0290000438690186	6.742	8.766
 2.049999952316284	6.811	8.857
 2.060999870300293	6.881	8.938
 2.0250000953674316	6.950	8.973
 2.072999954223633	7.022	9.092
 2.00600004196167	7.203	9.210
 2.0989999771118164	7.087	9.188
 2.0420000553131104	7.465	9.507
 1.940999984741211	7.710	9.647
 1.9749999046325684	7.848	9.821
 2.0510001182556152	7.775	9.827
 1.940999984741211	7.978	9.920
 2.0969998836517334	7.915	10.013
 1.9690001010894775	8.049	10.016
 2	8.115	10.116
 2.001999855041504	8.209	10.213
 1.8930001258850098	8.454	10.348
 1.816999912261963	8.621	10.438
 1.811000108718872	8.683	10.494
 1.9500000476837158	8.555	10.506
 1.936999797821045	8.755	10.692
 1.8339998722076416	8.917	10.746
 1.7680001258850098	8.933	10.701
 1.9279999732971191	8.800	10.730
 1.7380001544952393	9.003	10.741
 1.7999999523162842	9.073	10.868
