 24.032000064849854	5.046	29.020
 24.06500005722046	5.107	29.097
 24.0239999294281	5.180	29.177
 24.615999937057495	4.796	29.257
 25.060999870300293	4.323	29.283
 24.819000005722046	4.533	29.272
 24.657999992370605	4.672	29.271
 25.057999849319458	4.388	29.379
 23.569000005722046	5.786	29.355
 23.573000192642212	5.848	29.390
 25.007999897003174	4.455	29.464
 24.07699990272522	5.456	29.478
 23.149999856948853	6.407	29.485
 23.54200005531311	6.255	29.723
 23.259000062942505	6.556	29.760
 21.013000011444092	8.837	29.776
 22.128000020980835	8.035	29.885
 23.43500018119812	6.483	29.919
 24.4229998588562	5.583	29.980
 23.066999912261963	6.938	30.008
 23.069999933242798	7.017	30.015
 23.014999866485596	7.154	30.032
 24.682000160217285	5.398	30.095
 24.069000005722046	6.110	30.118
 21.92799997329712	8.244	30.091
 23.324999809265137	6.792	30.118
 23.342000007629395	6.865	30.138
 19.16200017929077	10.997	30.077
 22.639000177383423	7.570	30.157
 21.59500002861023	8.686	30.150
 22.95899987220764	7.285	30.164
 22.802000045776367	7.441	30.169
 21.97000002861023	8.392	30.188
 22.573999881744385	7.692	30.201
 20.31599998474121	9.993	30.239
 21.125	9.184	30.227
 21.335000038146973	9.007	30.249
 20.72699999809265	9.609	30.263
 22.35199999809265	8.184	30.308
 20.58400011062622	9.773	30.275
 21.841000080108643	8.541	30.318
 21.036999940872192	9.356	30.311
 20.09599995613098	10.292	30.302
 20.875999927520752	9.447	30.321
 19.907000064849854	10.471	30.314
 20.302000045776367	10.029	30.333
 19.56500005722046	10.921	30.353
 19.25499987602234	11.099	30.356
 19.64400005340576	10.735	30.378
 19.638000011444092	10.822	30.408
