 2.0230000019073486	0.043	2.072
 1.4730000495910645	0.003	1.477
 1.4700000286102295	0.002	1.471
 1.7899999618530273	0.002	1.790
 1.4749999046325684	0.001	1.476
 1.4800000190734863	0.001	1.481
 1.4760000705718994	0.001	1.477
 1.4769999980926514	0.001	1.479
 1.4849998950958252	0.001	1.485
 1.4869999885559082	0.001	1.488
 1.49399995803833	0.001	1.495
 1.4850001335144043	0.002	1.487
 1.498000144958496	0.001	1.498
 1.5299999713897705	0.002	1.531
 1.5349998474121094	0.001	1.535
 1.4789998531341553	0.001	1.480
 1.4760000705718994	0.001	1.477
 1.4800000190734863	0.001	1.480
 1.4800000190734863	0.001	1.481
 1.4779999256134033	0.002	1.479
 1.4749999046325684	0.001	1.476
 1.4810001850128174	0.001	1.482
 1.4789998531341553	0.002	1.479
 1.491999864578247	0.002	1.493
 1.49399995803833	0.001	1.495
 1.4900000095367432	0.001	1.491
 1.4819998741149902	0.001	1.483
 1.49399995803833	0.001	1.494
 1.4890000820159912	0.001	1.490
 1.4750001430511475	0.003	1.479
 1.4909999370574951	0.001	1.493
 1.4879999160766602	0.001	1.489
 1.4799997806549072	0.001	1.482
 1.4869999885559082	0.002	1.489
 1.4830000400543213	0.001	1.484
 1.501999855041504	0.001	1.503
 1.5149998664855957	0.001	1.516
 1.4879999160766602	0.001	1.488
 1.4880001544952393	0.002	1.488
 1.4869999885559082	0.001	1.488
 1.488999843597412	0.001	1.490
 1.4759998321533203	0.001	1.477
 1.4860000610351562	0.001	1.487
 1.4820001125335693	0.002	1.483
 1.4890000820159912	0.001	1.491
 1.4819998741149902	0.003	1.483
 1.4830000400543213	0.001	1.483
 1.4800000190734863	0.001	1.481
 1.5729999542236328	0.001	1.575
 1.566999912261963	0.001	1.568
 1.4860000610351562	0.002	1.486
 1.4800000190734863	0.002	1.481
 1.494999885559082	0.001	1.496
 1.7890000343322754	0.001	1.790
 1.4739999771118164	0.010	1.484
 1.4860000610351562	0.002	1.487
 1.4830000400543213	0.002	1.485
 1.4839999675750732	0.001	1.484
 1.4790000915527344	0.001	1.479
 1.4820001125335693	0.001	1.484
 1.7920000553131104	0.002	1.793
 1.5139999389648438	0.001	1.515
 1.4780001640319824	0.001	1.479
 1.4779999256134033	0.001	1.479
 1.4880001544952393	0.002	1.490
 1.4909999370574951	0.003	1.494
 1.5789999961853027	0.001	1.580
 1.4880001544952393	0.001	1.489
 1.4930000305175781	0.002	1.494
 1.4839999675750732	0.001	1.484
 1.4789998531341553	0.001	1.480
 1.4830000400543213	0.001	1.484
 1.4920001029968262	0.001	1.493
 1.4850001335144043	0.002	1.486
 1.4810001850128174	0.002	1.483
 1.4820001125335693	0.001	1.483
 1.4779999256134033	0.001	1.478
 1.4860000610351562	0.001	1.487
 1.4890000820159912	0.001	1.490
 1.8000001907348633	0.002	1.801
 1.4869999885559082	0.001	1.488
 1.805999994277954	0.001	1.807
 1.4800000190734863	0.001	1.481
 1.489999771118164	0.002	1.492
 1.4930000305175781	0.002	1.494
 1.4879999160766602	0.001	1.488
 1.49399995803833	0.001	1.495
 1.499000072479248	0.002	1.500
 1.508000135421753	0.001	1.509
 1.50600004196167	0.002	1.507
 1.4900000095367432	0.001	1.490
 1.4920001029968262	0.001	1.493
 1.4850001335144043	0.001	1.485
 1.4790000915527344	0.001	1.480
 1.4820001125335693	0.001	1.483
 1.4780001640319824	0.001	1.479
 1.4820001125335693	0.001	1.483
 1.4809999465942383	0.001	1.482
 1.4839999675750732	0.001	1.484
 1.4910001754760742	0.001	1.493
