19.16699981689453	19.172
19.993000030517578	19.997
20.210000038146973	20.213
20.2739999294281	20.275
20.181999921798706	20.238
20.246000051498413	20.248
20.241000175476074	20.288
20.15999984741211	20.162
20.407000064849854	20.412
20.427000045776367	20.466
20.503999948501587	20.509
20.50499987602234	20.721
20.164999961853027	20.188
20.163000106811523	20.195
20.822999954223633	20.836
20.77300000190735	20.778
20.657000064849854	20.660
20.64300012588501	20.646
20.616000175476074	20.665
21.016000032424927	21.021
20.67799997329712	20.680
20.617000102996826	20.620
20.799999952316284	20.804
20.776000022888184	20.777
20.85199999809265	20.857
20.812999963760376	20.816
20.81500005722046	20.818
20.838000059127808	20.882
20.825999975204468	20.867
20.80399990081787	20.805
20.73800015449524	20.740
20.86899995803833	21.041
20.86299991607666	20.866
21.026999950408936	21.032
20.875	20.878
21.08399987220764	21.091
20.91000008583069	20.914
21.180999994277954	21.186
20.924999952316284	20.939
21.191999912261963	21.197
21.191999912261963	21.194
21.296000003814697	21.301
21.51199984550476	21.611
21.45300006866455	21.457
21.212000131607056	21.214
21.408999919891357	21.427
21.39199995994568	21.396
21.233999967575073	21.269
21.421000003814697	21.426
21.317000150680542	21.333
21.271999835968018	21.304
21.289999961853027	21.292
21.367000102996826	21.370
21.367999792099	21.370
21.574000120162964	21.577
21.49400019645691	21.496
21.649999856948853	21.652
21.9229998588562	21.927
21.54800009727478	21.550
21.782999992370605	21.788
21.757000207901	21.762
21.545000076293945	21.558
21.72599983215332	21.728
21.789999961853027	21.812
21.52999997138977	21.532
21.80299997329712	21.809
21.73900008201599	21.742
21.756999969482422	21.759
21.68400001525879	21.686
21.78600001335144	22.108
21.622999906539917	21.625
21.664999961853027	21.668
22.088000059127808	22.095
21.814000129699707	21.829
21.645999908447266	21.648
21.88699984550476	21.891
21.79699993133545	21.798
21.528000116348267	21.540
21.62999987602234	21.632
21.757999897003174	21.762
21.978000164031982	21.983
21.858999967575073	21.890
21.770999908447266	21.774
21.555000066757202	21.735
21.823000192642212	22.201
21.941999912261963	21.948
21.82699990272522	21.829
21.64299988746643	21.670
21.69099998474121	21.695
21.789999961853027	21.792
21.83400011062622	21.840
21.771999835968018	21.774
21.82200002670288	21.824
22.181999921798706	22.188
22.328999996185303	22.334
22.23300004005432	22.240
22.17799997329712	22.183
21.914000034332275	21.919
21.94700002670288	21.952
22.141000032424927	22.143
4.940999984741211	25.503
6.203000068664551	25.093
3.7980000972747803	25.175
4.892999887466431	25.115
4.474999904632568	25.352
4.976000070571899	25.167
3.736999988555908	25.640
4.259999990463257	25.617
3.88100004196167	25.448
3.7829999923706055	25.509
3.947999954223633	25.603
3.9509999752044678	25.797
3.9499998092651367	25.906
4.221999883651733	25.596
3.8310000896453857	25.672
3.7330000400543213	25.688
3.7680001258850098	25.969
3.7669999599456787	25.957
3.865000009536743	25.739
1.7379999160766602	26.906
1.8930001258850098	26.985
1.684000015258789	27.169
1.6380000114440918	28.783
1.6679999828338623	28.834
1.6029999256134033	30.227
1.5789999961853027	31.808
1.5679998397827148	33.375
1.5720000267028809	34.948
1.5790002346038818	36.526
1.5769999027252197	38.104
1.5759999752044678	39.679
1.5820000171661377	41.260
1.5709998607635498	42.832
1.565999984741211	44.400
1.878999948501587	46.277
1.5740001201629639	47.852
1.5780000686645508	49.428
1.8849999904632568	51.310
1.5789999961853027	52.887
1.5729999542236328	54.457
1.5720000267028809	56.030
1.5749998092651367	57.604
1.5729999542236328	59.177
1.5719997882843018	60.750
1.616999864578247	62.364
1.8849999904632568	64.251
1.5749998092651367	65.825
1.5820000171661377	67.407
1.5759999752044678	68.980
1.5850000381469727	70.565
1.5889999866485596	72.149
1.5750000476837158	73.725
1.5749998092651367	75.299
1.8859999179840088	77.186
1.5719997882843018	78.759
1.5789999961853027	80.339
1.5750000476837158	81.914
1.5789999961853027	83.492
1.5750000476837158	85.068
1.8900001049041748	86.952
1.5789999961853027	88.530
1.5810000896453857	90.112
1.5780000686645508	91.693
1.565999984741211	93.335
1.5759999752044678	94.829
1.5829999446868896	96.413
1.5810000896453857	97.994
1.5649998188018799	99.560
1.5720000267028809	101.131
1.5759999752044678	102.707
1.621999979019165	104.329
1.5759999752044678	105.903
1.5769999027252197	107.479
1.5709998607635498	109.046
1.5699999332427979	110.612
1.569000005722046	112.181
1.5699999332427979	113.745
1.568000078201294	115.312
1.573000192642212	116.886
1.5750000476837158	118.463
1.6510000228881836	120.109
1.5889999866485596	121.695
1.8889999389648438	123.584
1.940000057220459	125.531
1.5920000076293945	127.124
1.5980000495910645	128.723
1.6449999809265137	130.367
1.6369998455047607	132.003
1.6349999904632568	133.638
1.6319999694824219	135.270
1.630000114440918	136.898
1.627000093460083	138.519
1.633000135421753	140.153
1.6510000228881836	141.799
1.620999813079834	143.416
1.625999927520752	145.037
1.6399998664855957	146.646
1.636000156402588	148.282
1.6419999599456787	149.925
1.6370000839233398	151.538
