 7.205	10.407	17.613
 10.916	7.173	18.089
 9.06	9.174	18.234
 8.332	11.330	19.661
 12.215	7.564	19.780
 10.627	9.287	19.914
 9.292	10.644	19.936
 9.484	10.512	19.997
 9.176	10.930	20.111
 11.734	8.672	20.414
 9.896	10.524	20.421
 9.966	10.882	20.848
 11.99	9.015	21.072
 8.127	13.053	21.181
 6.638	14.620	21.258
 8.251	13.064	21.322
 8.751	12.567	21.372
 8.515	12.846	21.362
 11.589	9.786	21.376
 8.255	13.235	21.492
 9.925	11.573	21.499
 12.535	9.037	21.573
 8.382	13.266	21.649
 11.564	10.164	21.729
 7.21	14.515	21.747
 8.133	13.646	21.780
 9.619	12.223	21.842
 10.362	11.453	21.816
 10.112	11.808	21.920
 10.502	11.393	21.897
 9.006	12.956	21.964
 12.509	9.481	21.991
 8.703	13.334	22.039
 9.422	12.631	22.054
 7.915	14.224	22.140
 9.495	12.662	22.208
 11.101	11.128	22.230
 7.43	14.849	22.280
 10.469	11.814	22.284
 8.646	13.646	22.294
 6.875	15.441	22.319
 10.069	12.252	22.371
 10.972	11.428	22.401
 8.713	13.705	22.427
 9.831	12.669	22.500
 7.443	15.073	22.534
 7.109	15.489	22.599
 8.494	14.213	22.708
 7.016	15.820	22.865
 13.051	10.563	23.614
